pair_id,query_id,query_confidence,selected_threshold,retained,mask_membership_unchanged,before_outcome,after_outcome,change_source,before_t0_assigned_gt_id,after_t0_assigned_gt_id,before_t1_assigned_gt_id,after_t1_assigned_gt_id,t0_best_gt_id,t0_best_iou,t1_best_gt_id,t1_best_iou,duplicate_competition_before,duplicate_competition_after
scene0039_00-scene0039_01,query_0073,0.8385258316993713,0.3,true,true,one_sided,one_sided,retained_outcome_unchanged,,,47,47,,,47,0.9344262295081968,false,false
scene0039_00-scene0039_01,query_0074,0.8592309951782227,0.3,true,true,endpoint_unmatched,endpoint_unmatched,retained_outcome_unchanged,,,,,4,0.40594594594594596,4,0.012096774193548387,true,true
scene0039_00-scene0039_01,query_0075,0.003522197250276804,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,24,0.8232558139534883,24,0.654945054945055,true,false
scene0039_00-scene0039_01,query_0076,0.002530236029997468,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,45,0.5249406175771971,45,0.7896995708154506,true,false
scene0039_00-scene0039_01,query_0077,0.0007955604232847691,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,11,,11,0.5635661409719988,11,0.7788624787775892,true,false
scene0039_00-scene0039_01,query_0078,0.00029141330742277205,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,10,0.6628895184135978,10,0.7240325865580448,true,false
scene0039_00-scene0039_01,query_0079,0.004628800321370363,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,23,0.8140495867768595,23,0.9253112033195021,true,false
scene0039_00-scene0039_01,query_0080,0.0036810575984418392,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.5636540330417882,4,0.48601583113456465,true,false
scene0039_00-scene0039_01,query_0081,0.002274780534207821,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,7,0.9147286821705426,7,0.8092144122858831,true,false
scene0039_00-scene0039_01,query_0082,0.0008443444967269897,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,21,0.6240786240786241,21,0.28418230563002683,true,false
scene0039_00-scene0039_01,query_0083,0.0032855018507689238,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,47,0.5194085027726433,6,0.5055970149253731,true,false
scene0039_00-scene0039_01,query_0084,0.004153513349592686,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,45,0.5980952380952381,45,0.6184873949579832,true,false
scene0039_00-scene0039_01,query_0085,0.0006558471941389143,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,13,0.7395957193816884,13,0.7420924574209246,true,false
scene0039_00-scene0039_01,query_0086,0.0005940296687185764,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,10,0.9556786703601108,10,0.9581442259203228,true,false
scene0039_00-scene0039_01,query_0087,0.9514469504356384,0.3,true,true,true_positive,true_positive,retained_true_positive,7,7,7,7,7,0.9325670498084291,7,0.8466898954703833,true,false
scene0039_00-scene0039_01,query_0088,0.94830721616745,0.3,true,true,endpoint_unmatched,endpoint_unmatched,retained_outcome_unchanged,16,16,,,16,0.5045592705167173,16,0.3130699088145897,true,false
scene0039_00-scene0039_01,query_0089,0.0027972953394055367,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,21,0.6204379562043796,21,0.5195822454308094,true,false
scene0039_00-scene0039_01,query_0090,0.0002730620908550918,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,10,0.9556786703601108,10,0.9581442259203228,true,false
scene0039_00-scene0039_01,query_0091,0.0032352632842957973,0.3,false,false,one_sided,,filtered_low_confidence,,,,,21,0.5921375921375921,,,true,false
scene0039_00-scene0039_01,query_0092,0.0021430691704154015,0.3,false,false,one_sided,,filtered_low_confidence,,,,,4,0.045707915273132664,,,true,false
scene0039_00-scene0039_01,query_0093,0.00676566269248724,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,45,0.5872093023255814,45,0.7886266094420601,true,false
scene0039_00-scene0039_01,query_0094,0.0004445996892172843,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,10,0.9543568464730291,10,0.9707513867876955,true,false
scene0039_00-scene0039_01,query_0096,0.0018234322778880596,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,45,0.7116279069767442,45,0.7896995708154506,true,false
scene0039_00-scene0039_01,query_0097,0.0020581847056746483,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,2,0.8698884758364313,2,0.8967587034813925,true,false
scene0039_00-scene0039_01,query_0099,0.8915596604347229,0.3,true,true,endpoint_unmatched,endpoint_unmatched,retained_outcome_unchanged,,,,45,45,0.48255813953488375,45,0.7886266094420601,true,false
scene0059_00-scene0059_01,query_0000,0.002090267837047577,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.3543771043771044,4,0.1117006422786931,true,false
scene0059_00-scene0059_01,query_0001,0.00545055465772748,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.05674418604651163,4,0.059201340407707345,true,false
scene0059_00-scene0059_01,query_0002,0.0010760820005089045,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,4,,4,0.7344297654354274,4,0.8279810108908127,true,false
scene0059_00-scene0059_01,query_0003,0.9259212017059326,0.3,true,true,endpoint_unmatched,true_positive,newly_true_positive_after_reassignment,2,2,,2,2,0.783284023668639,2,0.5956130483689539,true,false
scene0059_00-scene0059_01,query_0004,0.5368203520774841,0.3,true,true,one_sided,one_sided,retained_outcome_unchanged,24,24,,,24,0.9009009009009009,,,true,false
scene0059_00-scene0059_01,query_0005,0.00027844065334647894,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,4,,,,4,0.8678506923540036,4,0.7238201619659314,true,false
scene0059_00-scene0059_01,query_0006,0.0006090509705245495,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,26,,17,0.402938901778809,26,0.5267857142857143,true,false
scene0059_00-scene0059_01,query_0007,0.8650983572006226,0.3,true,true,endpoint_unmatched,true_positive,newly_true_positive_after_reassignment,,4,,4,4,0.7793497892835641,4,0.667690589220888,true,true
scene0059_00-scene0059_01,query_0008,0.0009094711858779192,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.2866817155756208,4,0.2298325722983257,true,false
scene0059_00-scene0059_01,query_0009,0.0014141494175419211,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,14,0.24783362218370883,17,0.2076923076923077,true,false
scene0059_00-scene0059_01,query_0010,0.004793975036591291,0.3,false,false,one_sided,,filtered_low_confidence,,,,,10,0.14405260011954574,,,true,false
scene0059_00-scene0059_01,query_0011,0.033074017614126205,0.3,false,false,one_sided,,filtered_low_confidence,,,,,7,0.05405405405405406,,,false,false
scene0059_00-scene0059_01,query_0012,0.002181900665163994,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.5857142857142857,,,true,false
scene0059_00-scene0059_01,query_0013,0.0013864114880561829,0.3,false,false,one_sided,,filtered_low_confidence,,,17,,,,17,0.9117647058823529,true,false
scene0059_00-scene0059_01,query_0014,0.0008319327025674284,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.3093788063337393,4,0.22018123928483957,true,false
scene0059_00-scene0059_01,query_0015,0.0023409323766827583,0.3,false,false,one_sided,,filtered_low_confidence,,,,,29,0.6536082474226804,,,true,false
scene0059_00-scene0059_01,query_0016,0.0031767331529408693,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.06108527131782946,4,0.06785814018430605,true,false
scene0059_00-scene0059_01,query_0017,0.0010326160117983818,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.252113376429637,4,0.37483158178388576,true,false
scene0059_00-scene0059_01,query_0018,0.0039026623126119375,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,38,0.2910662824207493,29,0.3918918918918919,true,false
scene0059_00-scene0059_01,query_0019,0.10933693498373032,0.3,false,false,one_sided,,filtered_low_confidence,,,,,14,0.47927927927927927,,,true,false
scene0059_00-scene0059_01,query_0020,0.007333594840019941,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,2,,2,0.736696613683483,2,0.7237136465324385,true,false
scene0059_00-scene0059_01,query_0021,0.004009856842458248,0.3,false,false,one_sided,,filtered_low_confidence,29,,,,29,0.6995305164319249,,,true,false
scene0059_00-scene0059_01,query_0022,0.003897798713296652,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.4039301310043668,,,true,false
scene0059_00-scene0059_01,query_0023,0.00038625538581982255,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.7723317865429234,4,0.667690589220888,true,false
scene0059_00-scene0059_01,query_0024,0.0010680630803108215,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.23244420250408274,4,0.3445308162132149,true,false
scene0059_00-scene0059_01,query_0025,0.00505913095548749,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.5857142857142857,,,true,false
scene0059_00-scene0059_01,query_0026,0.0014509770553559065,0.3,false,false,one_sided,,filtered_low_confidence,,,,,14,0.45819397993311034,,,true,false
scene0059_00-scene0059_01,query_0027,0.0046415566466748714,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,24,0.8347107438016529,31,0.48444444444444446,true,false
scene0059_00-scene0059_01,query_0028,0.0005421118694357574,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.450354609929078,28,0.27413127413127414,true,false
scene0059_00-scene0059_01,query_0029,0.0008458798401989043,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,55,,,,55,0.5187096774193548,4,0.08746518105849582,true,false
scene0059_00-scene0059_01,query_0030,0.9623247385025024,0.3,true,true,endpoint_unmatched,endpoint_unmatched,retained_outcome_unchanged,,,,,41,0.12151394422310757,4,0.2088802010611561,true,true
scene0059_00-scene0059_01,query_0031,0.03906816244125366,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,27,0.29333333333333333,34,0.32,true,false
scene0059_00-scene0059_01,query_0032,0.001637138775549829,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.30513988288874433,4,0.19253177966101695,true,false
scene0059_00-scene0059_01,query_0033,0.0005840143421664834,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.23531193216232588,4,0.3853672158614912,true,false
scene0059_00-scene0059_01,query_0034,0.0003443319001235068,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.7932994316482201,4,0.667690589220888,true,false
scene0059_00-scene0059_01,query_0035,0.0014120847918093204,0.3,false,false,one_sided,,filtered_low_confidence,,,,,10,0.17930629041740154,,,true,false
scene0059_00-scene0059_01,query_0036,0.924220085144043,0.3,true,true,one_sided,one_sided,retained_outcome_unchanged,,,,17,,,17,0.9068627450980392,true,false
scene0059_00-scene0059_01,query_0037,0.0019730215426534414,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,31,0.4801762114537445,true,false
scene0059_00-scene0059_01,query_0038,0.002469721483066678,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.4039301310043668,,,true,false
scene0059_00-scene0059_01,query_0039,0.0003233775496482849,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.7751354605659242,4,0.6514939960904775,true,false
scene0059_00-scene0059_01,query_0040,0.00040528332465328276,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.7451855986603405,4,0.667690589220888,true,false
scene0059_00-scene0059_01,query_0041,0.002535175532102585,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.07857142857142857,,,true,false
scene0059_00-scene0059_01,query_0042,0.0038688150234520435,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.35807860262008734,,,true,false
scene0059_00-scene0059_01,query_0043,0.0018006636528298259,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.06108527131782946,4,0.06702038536721586,true,false
scene0059_00-scene0059_01,query_0044,0.9544653296470642,0.3,true,true,one_sided,one_sided,retained_outcome_unchanged,,,,,,,31,0.48444444444444446,true,false
scene0059_00-scene0059_01,query_0045,0.00033198748133145273,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.7922937989163155,4,0.7229824071488411,true,false
scene0059_00-scene0059_01,query_0046,0.00339330337010324,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,14,0.43237250554323725,17,0.9117647058823529,true,false
scene0059_00-scene0059_01,query_0047,0.004157759714871645,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,2,0.6154289004029937,2,0.7096774193548387,true,false
scene0059_00-scene0059_01,query_0048,0.002069223904982209,0.3,false,false,one_sided,,filtered_low_confidence,,,,,29,0.364367816091954,,,true,false
scene0059_00-scene0059_01,query_0049,0.0010255641536787152,0.3,false,false,one_sided,,filtered_low_confidence,,,,,6,0.9340659340659341,,,true,false
scene0059_00-scene0059_01,query_0050,0.0006517807487398386,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,17,0.402938901778809,26,0.5252225519287834,true,false
scene0059_00-scene0059_01,query_0051,0.0005480643012560904,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.37161667885881494,28,0.3093607305936073,true,false
scene0059_00-scene0059_01,query_0052,0.0005389123689383268,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.34866163349347973,28,0.2528123149792777,true,false
scene0059_00-scene0059_01,query_0054,0.0008475291542708874,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,6,0.40404040404040403,true,false
scene0059_00-scene0059_01,query_0055,0.00040381372673437,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.7839905826957033,4,0.667690589220888,true,false
scene0059_00-scene0059_01,query_0056,0.0005032232729718089,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.6858381502890173,4,0.7268919296285954,true,false
scene0059_00-scene0059_01,query_0057,0.900104284286499,0.3,true,true,true_positive,true_positive,retained_true_positive,27,27,27,27,27,0.6129032258064516,27,0.9147727272727273,true,false
scene0059_00-scene0059_01,query_0058,0.0007872447604313493,0.3,false,false,one_sided,,filtered_low_confidence,13,,,,13,0.6464285714285715,,,true,false
scene0059_00-scene0059_01,query_0059,0.003660136368125677,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.6,,,true,false
scene0059_00-scene0059_01,query_0060,0.00036477550747804344,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.7877344447752307,4,0.667690589220888,true,false
scene0059_00-scene0059_01,query_0061,0.0008557158871553838,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,14,0.45819397993311034,17,0.9068627450980392,true,false
scene0059_00-scene0059_01,query_0062,0.0005358115304261446,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.7820779994045847,4,0.6598715442613795,true,false
scene0059_00-scene0059_01,query_0063,0.2820243835449219,0.3,false,false,one_sided,,filtered_low_confidence,6,,,,6,0.967032967032967,,,true,false
scene0059_00-scene0059_01,query_0064,0.0013571815798059106,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,14,0.26666666666666666,17,0.2523364485981308,true,false
scene0059_00-scene0059_01,query_0065,0.0018959242152050138,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.5857142857142857,,,true,false
scene0059_00-scene0059_01,query_0066,0.9541658759117126,0.3,true,true,endpoint_unmatched,endpoint_unmatched,retained_outcome_unchanged,,,,26,17,0.3855776306107432,26,0.5252225519287834,true,false
scene0059_00-scene0059_01,query_0067,0.9491783976554871,0.3,true,true,endpoint_unmatched,true_positive,newly_true_positive_after_reassignment,,6,6,6,6,0.967032967032967,6,0.9629629629629629,true,false
scene0059_00-scene0059_01,query_0068,0.016603773459792137,0.3,false,false,one_sided,,filtered_low_confidence,,,,,38,0.42727272727272725,,,true,false
scene0059_00-scene0059_01,query_0069,0.0006672710878774524,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,6,0.4478114478114478,true,false
scene0059_00-scene0059_01,query_0070,0.00018038983398582786,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,38,0.26332288401253917,4,0.18968133535660092,true,false
scene0059_00-scene0059_01,query_0071,0.18759392201900482,0.3,false,false,one_sided,,filtered_low_confidence,,,,,29,0.44089012517385257,,,true,false
scene0059_00-scene0059_01,query_0072,0.0016336946282535791,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,31,0.4801762114537445,true,false
scene0059_00-scene0059_01,query_0073,0.0006586751551367342,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.07680444170265269,4,0.10416084892488132,true,false
scene0059_00-scene0059_01,query_0075,0.010349608957767487,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.35807860262008734,,,true,false
scene0059_00-scene0059_01,query_0076,0.003202805295586586,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.36363636363636365,,,true,false
scene0059_00-scene0059_01,query_0077,0.0006365606677718461,0.3,false,false,one_sided,,filtered_low_confidence,,,,,6,0.3021978021978022,,,true,false
scene0059_00-scene0059_01,query_0078,0.5077653527259827,0.3,true,true,endpoint_unmatched,endpoint_unmatched,retained_outcome_unchanged,,,,,37,0.225531914893617,4,0.09327003630270873,true,true
scene0059_00-scene0059_01,query_0079,0.0007226898451335728,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,17,0.402938901778809,26,0.5252225519287834,true,false
scene0059_00-scene0059_01,query_0080,0.0019593113102018833,0.3,false,false,one_sided,,filtered_low_confidence,,,,,10,0.15035799522673032,,,true,false
scene0059_00-scene0059_01,query_0081,0.004566667601466179,0.3,false,false,one_sided,,filtered_low_confidence,,,,,29,0.6687763713080169,,,true,false
scene0059_00-scene0059_01,query_0082,0.0006704507977701724,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.3507751937984496,,,true,false
scene0059_00-scene0059_01,query_0083,0.0009008641936816275,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.2475633528265107,4,0.4087164496412437,true,false
scene0059_00-scene0059_01,query_0084,0.0007571827154606581,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,14,0.45819397993311034,17,0.7990196078431373,true,false
scene0059_00-scene0059_01,query_0085,0.0018466467736288905,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,31,0.4801762114537445,true,false
scene0059_00-scene0059_01,query_0086,0.0008724636281840503,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,17,0.3915756630265211,17,0.8370044052863436,true,false
scene0059_00-scene0059_01,query_0087,0.0006635825848206878,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.3901689708141321,28,0.3106646058732612,true,false
scene0059_00-scene0059_01,query_0088,0.0023588300682604313,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.07441860465116279,4,0.06785814018430605,true,false
scene0059_00-scene0059_01,query_0089,0.003181657288223505,0.3,false,false,one_sided,,filtered_low_confidence,,,,,29,0.6456211812627292,,,true,false
scene0059_00-scene0059_01,query_0090,0.0013202927075326443,0.3,false,false,one_sided,,filtered_low_confidence,,,,,13,0.6464285714285715,,,true,false
scene0059_00-scene0059_01,query_0091,0.0003093807608820498,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,4,0.2815503875968992,4,0.6573582798101089,true,false
scene0059_00-scene0059_01,query_0092,0.0010876510059460998,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,55,0.2580152671755725,4,0.385777045579352,true,false
scene0059_00-scene0059_01,query_0093,0.002092695562168956,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,31,0.4801762114537445,true,false
scene0059_00-scene0059_01,query_0094,0.0043538897298276424,0.3,false,false,one_sided,,filtered_low_confidence,,,,,29,0.6995305164319249,,,true,false
scene0059_00-scene0059_01,query_0095,0.0014349123230203986,0.3,false,false,one_sided,,filtered_low_confidence,,,,,14,0.4301412872841444,,,true,false
scene0059_00-scene0059_01,query_0096,0.004987826570868492,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,6,0.4424552429667519,6,0.1875,true,false
scene0059_00-scene0059_01,query_0097,0.0015072122914716601,0.3,false,false,one_sided,,filtered_low_confidence,,,,,29,0.24429223744292236,,,true,false
scene0059_00-scene0059_01,query_0098,0.0009482228197157383,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,14,0.2721217887725975,17,0.5601173020527859,true,false
scene0059_00-scene0059_01,query_0099,0.001979936845600605,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,14,0.38440111420612816,17,0.5882352941176471,true,false
scene0109_00-scene0109_01,query_0000,0.0016176460776478052,0.3,false,false,one_sided,,filtered_low_confidence,,,,,8,0.9327983951855566,,,true,false
scene0109_00-scene0109_01,query_0002,0.0032519192900508642,0.3,false,false,one_sided,,filtered_low_confidence,,,,,8,0.9007021063189569,,,true,false
scene0109_00-scene0109_01,query_0003,0.0005604524631053209,0.3,false,false,one_sided,,filtered_low_confidence,,,,,2,0.4813153961136024,,,true,false
scene0109_00-scene0109_01,query_0004,8.88133654370904e-05,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,12,0.943577430972389,6,0.062481579722959035,true,false
scene0109_00-scene0109_01,query_0005,0.0030964708421379328,0.3,false,false,one_sided,,filtered_low_confidence,,,,,8,0.9167502507522568,,,true,false
scene0109_00-scene0109_01,query_0006,0.0025575971230864525,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,8,0.8966900702106319,5,0.272108843537415,true,false
scene0109_00-scene0109_01,query_0007,0.0010956724872812629,0.3,false,false,one_sided,,filtered_low_confidence,14,,,,14,0.9270833333333334,,,true,false
scene0109_00-scene0109_01,query_0008,0.0030903173610568047,0.3,false,false,one_sided,,filtered_low_confidence,,,2,,,,2,0.9079159935379645,true,false
scene0109_00-scene0109_01,query_0009,0.00042061341810040176,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,9,0.4496042216358839,9,0.5825451418744626,true,false
scene0109_00-scene0109_01,query_0010,0.00016044831136241555,0.3,false,false,one_sided,,filtered_low_confidence,12,,,,12,0.9603841536614646,,,true,false
scene0109_00-scene0109_01,query_0011,0.0023947262670844793,0.3,false,false,one_sided,,filtered_low_confidence,,,,,8,0.9327983951855566,,,true,false
scene0109_00-scene0109_01,query_0012,0.008205365389585495,0.3,false,false,one_sided,,filtered_low_confidence,,,,,4,0.9818181818181818,,,true,false
scene0109_00-scene0109_01,query_0013,0.001160261919721961,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,2,0.9079159935379645,true,false
scene0109_00-scene0109_01,query_0014,0.004229752812534571,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,2,0.8901453957996769,true,false
scene0109_00-scene0109_01,query_0015,0.00037229061126708984,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,9,0.4554003224073079,9,0.6203783319002579,true,false
scene0109_00-scene0109_01,query_0017,0.0018150542164221406,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,8,0.9348044132397192,5,0.272108843537415,true,false
scene0109_00-scene0109_01,query_0018,0.0003675796033348888,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,9,0.5118038740920097,9,0.4046550757150869,true,false
scene0109_00-scene0109_01,query_0019,0.00037633447209373116,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,8,0.5047619047619047,true,false
scene0109_00-scene0109_01,query_0020,0.0015943910693749785,0.3,false,false,one_sided,,filtered_low_confidence,,,,,8,0.9327983951855566,,,true,false
scene0109_00-scene0109_01,query_0021,0.5529133677482605,0.3,true,true,endpoint_unmatched,true_positive,newly_true_positive_after_reassignment,,9,,9,9,0.5877253814147018,9,0.6203783319002579,true,false
scene0109_00-scene0109_01,query_0022,0.0001489054411649704,0.3,false,false,one_sided,,filtered_low_confidence,,,,,12,0.943577430972389,,,true,false
scene0109_00-scene0109_01,query_0023,0.0015307397115975618,0.3,false,false,one_sided,,filtered_low_confidence,,,,,8,0.9157472417251755,,,true,false
scene0109_00-scene0109_01,query_0025,0.001662303926423192,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,8,,,,8,0.9368104312938816,5,0.272108843537415,true,false
scene0109_00-scene0109_01,query_0026,0.00019089145644102246,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,2,0.8723404255319149,true,false
scene0109_00-scene0109_01,query_0028,0.000606717134360224,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,9,0.44791101465002714,9,0.6203783319002579,true,false
scene0109_00-scene0109_01,query_0030,8.76790945767425e-05,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,6,,12,0.8841394825646794,6,0.5969035111971247,true,false
scene0109_00-scene0109_01,query_0031,0.00019574427278712392,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,2,0.8756137479541735,true,false
scene0109_00-scene0109_01,query_0032,0.0038253588136285543,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,4,,4,0.5185185185185185,4,0.9683544303797469,true,false
scene0109_00-scene0109_01,query_0033,0.0001360935129923746,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,2,0.0034071550255536627,true,false
scene0109_00-scene0109_01,query_0034,0.0005797396879643202,0.3,false,false,one_sided,,filtered_low_confidence,,,,,4,0.5864197530864198,,,true,false
scene0109_00-scene0109_01,query_0035,0.0001457403413951397,0.3,false,false,one_sided,,filtered_low_confidence,,,,,12,0.943577430972389,,,true,false
scene0109_00-scene0109_01,query_0036,0.0002712857094593346,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,2,0.33554817275747506,true,false
scene0109_00-scene0109_01,query_0037,0.01205927412956953,0.3,false,false,one_sided,,filtered_low_confidence,,,,,2,0.8938714499252616,,,true,false
scene0109_00-scene0109_01,query_0039,0.006138232536613941,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,5,0.5138888888888888,5,0.7233560090702947,true,false
scene0109_00-scene0109_01,query_0040,0.0004695302923209965,0.3,false,false,one_sided,,filtered_low_confidence,,,8,,,,8,0.7794117647058824,true,false
scene0109_00-scene0109_01,query_0041,0.0005673510022461414,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,5,0.5441176470588235,9,0.6203783319002579,true,false
scene0109_00-scene0109_01,query_0042,0.01790255680680275,0.3,false,false,one_sided,,filtered_low_confidence,9,,,,9,0.92253136933988,,,true,false
scene0109_00-scene0109_01,query_0043,0.001586778904311359,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,8,0.9348044132397192,5,0.272108843537415,true,false
scene0109_00-scene0109_01,query_0044,0.0005511486087925732,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,5,0.7918340026773761,9,0.6203783319002579,true,false
scene0109_00-scene0109_01,query_0045,0.00038466363912448287,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,,,9,0.4559335654969194,5,0.4619450317124736,true,false
scene0109_00-scene0109_01,query_0046,0.0007568627479486167,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,5,,,,5,0.921935987509758,9,0.6203783319002579,true,false
scene0109_00-scene0109_01,query_0047,0.0015845205634832382,0.3,false,false,one_sided,,filtered_low_confidence,4,,,,4,0.9877300613496932,,,true,false
scene0109_00-scene0109_01,query_0048,0.00044755334965884686,0.3,false,false,one_sided,,filtered_low_confidence,,,,,,,2,0.8821603927986906,true,false
scene0109_00-scene0109_01,query_0049,0.0008874814957380295,0.3,false,false,endpoint_unmatched,,filtered_low_confidence,,,5,,9,0.44846723044397463,5,0.9897959183673469,true,false
